img-content-orders src,img-content-orders src 2,fw-semibold,text-orders-price,details-card
https://prod-platform-api.s3.amazonaws.com/components/68500752d2d60d325a684b96/PAINEL-BYD-BYD-530W-MLK-36---530W.png,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a6/IIN00225.png,"3,71 kWp","R$ 7.380,85","3.71kWp - R$ 1,99/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68dbedcc54fa3ed05329e145/IMO00135.png,https://prod-platform-api.s3.amazonaws.com/components/66880a777bc71b60358a5af0/SUNGROW-SG4.0RS-220V-2MPPT.png,"5,49 kWp","R$ 7.432,63","5.49kWp - R$ 1,35/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/66d778fb02c2dc75cdab12df/IMO00093.png,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a6/IIN00225.png,"3,45 kWp","R$ 7.482,53","3.45kWp - R$ 2,17/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68500752d2d60d325a684b96/PAINEL-BYD-BYD-530W-MLK-36---530W.png,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8c7/IIN00126.png,"3,18 kWp","R$ 7.538,06","3.18kWp - R$ 2,37/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68500752d2d60d325a684b96/PAINEL-BYD-BYD-530W-MLK-36---530W.png,https://prod-platform-api.s3.amazonaws.com/components/66880a777bc71b60358a5aef/SUNGROW-SG3.0RS-220V-1MPPT.png,"4,24 kWp","R$ 7.538,69","4.24kWp - R$ 1,78/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/66d778fb02c2dc75cdab12df/IMO00093.png,https://prod-platform-api.s3.amazonaws.com/components/68275a028d3cd4ac4215d6cf/IIN00349.png,"3,45 kWp","R$ 7.628,97","3.45kWp - R$ 2,21/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/6888f711d571954b7ff6effc/LONGI-585W.png,https://prod-platform-api.s3.amazonaws.com/components/67818a5fc57f3b2021da95a0/IIN00302.png,"5,85 kWp","R$ 7.634,01","5.85kWp - R$ 1,30/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68cbfb5b8434a2f72c363a4f/LONGI-630Wp_v2.png,https://prod-platform-api.s3.amazonaws.com/components/67818a5fc57f3b2021da95a0/IIN00302.png,"5,67 kWp","R$ 7.635,62","5.67kWp - R$ 1,35/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68500752d2d60d325a684b96/PAINEL-BYD-BYD-530W-MLK-36---530W.png,https://prod-platform-api.s3.amazonaws.com/components/68654277371780ce1447985b/IIN00364.png,"4,24 kWp","R$ 7.689,30","4.24kWp - R$ 1,81/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68500752d2d60d325a684b96/PAINEL-BYD-BYD-530W-MLK-36---530W.png,https://prod-platform-api.s3.amazonaws.com/components/67818a5fc57f3b2021da959f/IIN00301_v2.png,"4,24 kWp","R$ 7.743,74","4.24kWp - R$ 1,83/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/66d778fb02c2dc75cdab12df/IMO00093.png,https://prod-platform-api.s3.amazonaws.com/components/682e22bca14a42eee678f83a/IIN00352.png,"3,45 kWp","R$ 7.790,98","3.45kWp - R$ 2,26/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/6888f711d571954b7ff6effc/LONGI-585W.png,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8be/IIN00071.png,"4,09 kWp","R$ 7.858,86","4.095kWp - R$ 1,92/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/6888f711d571954b7ff6effc/LONGI-585W.png,https://prod-platform-api.s3.amazonaws.com/components/66880a777bc71b60358a5af0/SUNGROW-SG4.0RS-220V-2MPPT.png,"5,85 kWp","R$ 7.971,36","5.85kWp - R$ 1,36/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68cbfb5b8434a2f72c363a4f/LONGI-630Wp_v2.png,https://prod-platform-api.s3.amazonaws.com/components/66880a777bc71b60358a5af0/SUNGROW-SG4.0RS-220V-2MPPT.png,"5,67 kWp","R$ 7.972,96","5.67kWp - R$ 1,41/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68cbfb5b8434a2f72c363a4f/LONGI-630Wp_v2.png,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8be/IIN00071.png,"4,41 kWp","R$ 8.280,75","4.41kWp - R$ 1,88/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/66d778fb02c2dc75cdab12df/IMO00093.png,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c897/IIN00193.png,"4,03 kWp","R$ 8.287,72","4.025kWp - R$ 2,06/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/66d778fb02c2dc75cdab12df/IMO00093.png,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c85d/GROWATT%20MIC3000TL-X%20-220V%20-%201MPPT.png,"4,03 kWp","R$ 8.313,71","4.025kWp - R$ 2,07/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/66d778fb02c2dc75cdab12df/IMO00093.png,https://prod-platform-api.s3.amazonaws.com/components/670d5c35dac72e01f686b281/GROWATT-MIC-3000TL-X2-220V-1MPPT.png,"4,03 kWp","R$ 8.356,79","4.025kWp - R$ 2,08/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/671fe64111d826f8e99a58e4/RISEN-700W.png,https://prod-platform-api.s3.amazonaws.com/components/67818a5fc57f3b2021da95a0/IIN00302.png,"5,60 kWp","R$ 8.382,99","5.6kWp - R$ 1,50/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/66d778fb02c2dc75cdab12df/IMO00093.png,https://prod-platform-api.s3.amazonaws.com/components/66880a777bc71b60358a5aef/SUNGROW-SG3.0RS-220V-1MPPT.png,"4,03 kWp","R$ 8.466,55","4.025kWp - R$ 2,10/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/6888f711d571954b7ff6effc/LONGI-585W.png,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c88f/IIN00184.png,"7,02 kWp","R$ 8.584,90","7.02kWp - R$ 1,22/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68dbedcc54fa3ed05329e145/IMO00135.png,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c88f/IIN00184.png,"7,32 kWp","R$ 8.587,70","7.32kWp - R$ 1,17/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/66d778fb02c2dc75cdab12df/IMO00093.png,https://prod-platform-api.s3.amazonaws.com/components/68654277371780ce1447985b/IIN00364.png,"4,03 kWp","R$ 8.617,16","4.025kWp - R$ 2,14/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/6888f711d571954b7ff6effc/LONGI-585W.png,https://prod-platform-api.s3.amazonaws.com/components/6691a7697f99e1700d66acbd/IIN00251.png,"7,02 kWp","R$ 8.650,80","7.02kWp - R$ 1,23/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68dbedcc54fa3ed05329e145/IMO00135.png,https://prod-platform-api.s3.amazonaws.com/components/6691a7697f99e1700d66acbd/IIN00251.png,"7,32 kWp","R$ 8.653,60","7.32kWp - R$ 1,18/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68500752d2d60d325a684b96/PAINEL-BYD-BYD-530W-MLK-36---530W.png,https://prod-platform-api.s3.amazonaws.com/components/674e1fe18b02c0d00962193e/Enphase-IQB.png,"3,18 kWp","R$ 8.660,46","3.18kWp - R$ 2,72/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/66d778fb02c2dc75cdab12df/IMO00093.png,https://prod-platform-api.s3.amazonaws.com/components/67818a5fc57f3b2021da959f/IIN00301_v2.png,"4,03 kWp","R$ 8.671,60","4.025kWp - R$ 2,15/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68cbfb5b8434a2f72c363a4f/LONGI-630Wp_v2.png,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c88f/IIN00184.png,"6,93 kWp","R$ 8.707,04","6.93kWp - R$ 1,26/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/671fe64111d826f8e99a58e4/RISEN-700W.png,https://prod-platform-api.s3.amazonaws.com/components/66880a777bc71b60358a5af0/SUNGROW-SG4.0RS-220V-2MPPT.png,"5,60 kWp","R$ 8.720,34","5.6kWp - R$ 1,56/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68cbfb5b8434a2f72c363a4f/LONGI-630Wp_v2.png,https://prod-platform-api.s3.amazonaws.com/components/6691a7697f99e1700d66acbd/IIN00251.png,"6,93 kWp","R$ 8.772,94","6.93kWp - R$ 1,27/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/6888f711d571954b7ff6effc/LONGI-585W.png,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a3/SUNGROW-SG5.0RS-220V-2MPPT.png,"7,02 kWp","R$ 8.821,14","7.02kWp - R$ 1,26/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68dbedcc54fa3ed05329e145/IMO00135.png,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a3/SUNGROW-SG5.0RS-220V-2MPPT.png,"7,32 kWp","R$ 8.823,93","7.32kWp - R$ 1,21/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/6888f711d571954b7ff6effc/LONGI-585W.png,https://prod-platform-api.s3.amazonaws.com/components/68654277371780ce1447985c/IIN00365.png,"7,02 kWp","R$ 8.828,45","7.02kWp - R$ 1,26/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68dbedcc54fa3ed05329e145/IMO00135.png,https://prod-platform-api.s3.amazonaws.com/components/68654277371780ce1447985c/IIN00365.png,"7,32 kWp","R$ 8.831,25","7.32kWp - R$ 1,21/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/6888f711d571954b7ff6effc/LONGI-585W.png,https://prod-platform-api.s3.amazonaws.com/components/67818a5fc57f3b2021da95a1/IIN00303.png,"7,02 kWp","R$ 8.832,10","7.02kWp - R$ 1,26/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68dbedcc54fa3ed05329e145/IMO00135.png,https://prod-platform-api.s3.amazonaws.com/components/67818a5fc57f3b2021da95a1/IIN00303.png,"7,32 kWp","R$ 8.834,90","7.32kWp - R$ 1,21/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/66d778fb02c2dc75cdab12df/IMO00093.png,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8c7/IIN00126.png,"3,45 kWp","R$ 8.942,84","3.45kWp - R$ 2,59/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68cbfb5b8434a2f72c363a4f/LONGI-630Wp_v2.png,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a3/SUNGROW-SG5.0RS-220V-2MPPT.png,"6,93 kWp","R$ 8.943,28","6.93kWp - R$ 1,29/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68cbfb5b8434a2f72c363a4f/LONGI-630Wp_v2.png,https://prod-platform-api.s3.amazonaws.com/components/68654277371780ce1447985c/IIN00365.png,"6,93 kWp","R$ 8.950,59","6.93kWp - R$ 1,29/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68cbfb5b8434a2f72c363a4f/LONGI-630Wp_v2.png,https://prod-platform-api.s3.amazonaws.com/components/67818a5fc57f3b2021da95a1/IIN00303.png,"6,93 kWp","R$ 8.954,24","6.93kWp - R$ 1,29/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68500752d2d60d325a684b96/PAINEL-BYD-BYD-530W-MLK-36---530W.png,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8be/IIN00071.png,"4,24 kWp","R$ 9.761,42","4.24kWp - R$ 2,30/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68dbedcc54fa3ed05329e145/IMO00135.png,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c892/IIN00188.png,"8,54 kWp","R$ 9.841,25","8.54kWp - R$ 1,15/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68dbedcc54fa3ed05329e145/IMO00135.png,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a4/IIN00221.png,"8,54 kWp","R$ 9.852,95","8.54kWp - R$ 1,15/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/671fe64111d826f8e99a58e4/RISEN-700W.png,https://prod-platform-api.s3.amazonaws.com/components/6691a7697f99e1700d66acbd/IIN00251.png,"7,00 kWp","R$ 9.857,44","7kWp - R$ 1,41/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68dbedcc54fa3ed05329e145/IMO00135.png,https://prod-platform-api.s3.amazonaws.com/components/6691a7697f99e1700d66acbc/IIN00250.png,"8,54 kWp","R$ 9.899,66","8.54kWp - R$ 1,16/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68dbedcc54fa3ed05329e145/IMO00135.png,https://prod-platform-api.s3.amazonaws.com/components/68654277371780ce1447985d/IIN00366.png,"8,54 kWp","R$ 9.998,19","8.54kWp - R$ 1,17/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/671fe64111d826f8e99a58e4/RISEN-700W.png,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a3/SUNGROW-SG5.0RS-220V-2MPPT.png,"7,00 kWp","R$ 10.027,77","7kWp - R$ 1,43/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/671fe64111d826f8e99a58e4/RISEN-700W.png,https://prod-platform-api.s3.amazonaws.com/components/67818a5fc57f3b2021da95a1/IIN00303.png,"7,00 kWp","R$ 10.038,74","7kWp - R$ 1,43/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68500752d2d60d325a684b96/PAINEL-BYD-BYD-530W-MLK-36---530W.png,https://prod-platform-api.s3.amazonaws.com/components/67818a5fc57f3b2021da95a0/IIN00302.png,"5,83 kWp","R$ 10.047,22","5.83kWp - R$ 1,72/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/66d778fb02c2dc75cdab12df/IMO00093.png,https://prod-platform-api.s3.amazonaws.com/components/674e1fe18b02c0d00962193e/Enphase-IQB.png,"3,45 kWp","R$ 10.065,24","3.45kWp - R$ 2,92/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/6888f711d571954b7ff6effc/LONGI-585W.png,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c892/IIN00188.png,"8,78 kWp","R$ 10.378,82","8.775kWp - R$ 1,18/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68500752d2d60d325a684b96/PAINEL-BYD-BYD-530W-MLK-36---530W.png,https://prod-platform-api.s3.amazonaws.com/components/66880a777bc71b60358a5af0/SUNGROW-SG4.0RS-220V-2MPPT.png,"5,83 kWp","R$ 10.384,56","5.83kWp - R$ 1,78/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/6888f711d571954b7ff6effc/LONGI-585W.png,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a4/IIN00221.png,"8,78 kWp","R$ 10.390,52","8.775kWp - R$ 1,18/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/6888f711d571954b7ff6effc/LONGI-585W.png,https://prod-platform-api.s3.amazonaws.com/components/6691a7697f99e1700d66acbc/IIN00250.png,"8,78 kWp","R$ 10.437,22","8.775kWp - R$ 1,19/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/6888f711d571954b7ff6effc/LONGI-585W.png,https://prod-platform-api.s3.amazonaws.com/components/68654277371780ce1447985d/IIN00366.png,"8,78 kWp","R$ 10.535,76","8.775kWp - R$ 1,20/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68cbfb5b8434a2f72c363a4f/LONGI-630Wp_v2.png,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c892/IIN00188.png,"8,82 kWp","R$ 10.681,77","8.82kWp - R$ 1,21/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/66d778fb02c2dc75cdab12df/IMO00093.png,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8be/IIN00071.png,"4,03 kWp","R$ 10.689,28","4.025kWp - R$ 2,66/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68cbfb5b8434a2f72c363a4f/LONGI-630Wp_v2.png,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a4/IIN00221.png,"8,82 kWp","R$ 10.693,47","8.82kWp - R$ 1,21/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68cbfb5b8434a2f72c363a4f/LONGI-630Wp_v2.png,https://prod-platform-api.s3.amazonaws.com/components/6691a7697f99e1700d66acbc/IIN00250.png,"8,82 kWp","R$ 10.740,18","8.82kWp - R$ 1,22/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68cbfb5b8434a2f72c363a4f/LONGI-630Wp_v2.png,https://prod-platform-api.s3.amazonaws.com/components/68654277371780ce1447985d/IIN00366.png,"8,82 kWp","R$ 10.838,71","8.82kWp - R$ 1,23/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/671fe64111d826f8e99a58e4/RISEN-700W.png,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a4/IIN00221.png,"8,40 kWp","R$ 11.513,99","8.4kWp - R$ 1,37/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/671fe64111d826f8e99a58e4/RISEN-700W.png,https://prod-platform-api.s3.amazonaws.com/components/6691a7697f99e1700d66acbc/IIN00250.png,"8,40 kWp","R$ 11.560,69","8.4kWp - R$ 1,38/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/66d778fb02c2dc75cdab12df/IMO00093.png,https://prod-platform-api.s3.amazonaws.com/components/67818a5fc57f3b2021da95a0/IIN00302.png,"5,75 kWp","R$ 11.677,47","5.75kWp - R$ 2,03/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/66d778fb02c2dc75cdab12df/IMO00093.png,https://prod-platform-api.s3.amazonaws.com/components/66880a777bc71b60358a5af0/SUNGROW-SG4.0RS-220V-2MPPT.png,"5,75 kWp","R$ 12.014,81","5.75kWp - R$ 2,09/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68500752d2d60d325a684b96/PAINEL-BYD-BYD-530W-MLK-36---530W.png,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c88f/IIN00184.png,"7,42 kWp","R$ 12.049,58","7.42kWp - R$ 1,62/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68500752d2d60d325a684b96/PAINEL-BYD-BYD-530W-MLK-36---530W.png,https://prod-platform-api.s3.amazonaws.com/components/6691a7697f99e1700d66acbd/IIN00251.png,"7,42 kWp","R$ 12.115,48","7.42kWp - R$ 1,63/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68500752d2d60d325a684b96/PAINEL-BYD-BYD-530W-MLK-36---530W.png,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a3/SUNGROW-SG5.0RS-220V-2MPPT.png,"7,42 kWp","R$ 12.285,82","7.42kWp - R$ 1,66/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68500752d2d60d325a684b96/PAINEL-BYD-BYD-530W-MLK-36---530W.png,https://prod-platform-api.s3.amazonaws.com/components/68654277371780ce1447985c/IIN00365.png,"7,42 kWp","R$ 12.293,13","7.42kWp - R$ 1,66/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68500752d2d60d325a684b96/PAINEL-BYD-BYD-530W-MLK-36---530W.png,https://prod-platform-api.s3.amazonaws.com/components/67818a5fc57f3b2021da95a1/IIN00303.png,"7,42 kWp","R$ 12.296,78","7.42kWp - R$ 1,66/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68dbedcc54fa3ed05329e145/IMO00135.png,https://prod-platform-api.s3.amazonaws.com/components/678191649fe6a400e32b7da9/IIN00305.png,"10,98 kWp","R$ 12.611,35","10.98kWp - R$ 1,15/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68dbedcc54fa3ed05329e145/IMO00135.png,https://prod-platform-api.s3.amazonaws.com/components/678950349ecacc7047df66f5/IIN00319.png,"10,98 kWp","R$ 12.633,06","10.98kWp - R$ 1,15/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68cbfb5b8434a2f72c363a4f/LONGI-630Wp_v2.png,https://prod-platform-api.s3.amazonaws.com/components/678191649fe6a400e32b7da9/IIN00305.png,"10,71 kWp","R$ 13.090,92","10.71kWp - R$ 1,22/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/6888f711d571954b7ff6effc/LONGI-585W.png,https://prod-platform-api.s3.amazonaws.com/components/68402e4a01caf92f5b9b739d/IIN00348.png,"10,53 kWp","R$ 13.097,17","10.53kWp - R$ 1,24/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68dbedcc54fa3ed05329e145/IMO00135.png,https://prod-platform-api.s3.amazonaws.com/components/68402e4a01caf92f5b9b739d/IIN00348.png,"10,98 kWp","R$ 13.101,36","10.98kWp - R$ 1,19/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68cbfb5b8434a2f72c363a4f/LONGI-630Wp_v2.png,https://prod-platform-api.s3.amazonaws.com/components/678950349ecacc7047df66f5/IIN00319.png,"10,71 kWp","R$ 13.112,63","10.71kWp - R$ 1,22/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/6888f711d571954b7ff6effc/LONGI-585W.png,https://prod-platform-api.s3.amazonaws.com/components/678950349ecacc7047df66f5/IIN00319.png,"11,12 kWp","R$ 13.169,69","11.115kWp - R$ 1,18/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68dbedcc54fa3ed05329e145/IMO00135.png,https://prod-platform-api.s3.amazonaws.com/components/6865497d9f791c3bb354c6ee/IIN00368.png,"10,98 kWp","R$ 13.303,21","10.98kWp - R$ 1,21/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68dbedcc54fa3ed05329e145/IMO00135.png,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c890/IIN00185.png,"11,59 kWp","R$ 13.428,97","11.59kWp - R$ 1,16/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68dbedcc54fa3ed05329e145/IMO00135.png,https://prod-platform-api.s3.amazonaws.com/components/6691a7697f99e1700d66acbb/IIN00242.png,"11,59 kWp","R$ 13.580,32","11.59kWp - R$ 1,17/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68cbfb5b8434a2f72c363a4f/LONGI-630Wp_v2.png,https://prod-platform-api.s3.amazonaws.com/components/68402e4a01caf92f5b9b739d/IIN00348.png,"10,71 kWp","R$ 13.580,93","10.71kWp - R$ 1,27/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68500752d2d60d325a684b96/PAINEL-BYD-BYD-530W-MLK-36---530W.png,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c892/IIN00188.png,"8,48 kWp","R$ 13.643,10","8.48kWp - R$ 1,61/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68500752d2d60d325a684b96/PAINEL-BYD-BYD-530W-MLK-36---530W.png,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a4/IIN00221.png,"8,48 kWp","R$ 13.654,80","8.48kWp - R$ 1,61/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68500752d2d60d325a684b96/PAINEL-BYD-BYD-530W-MLK-36---530W.png,https://prod-platform-api.s3.amazonaws.com/components/6691a7697f99e1700d66acbc/IIN00250.png,"8,48 kWp","R$ 13.701,50","8.48kWp - R$ 1,62/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68cbfb5b8434a2f72c363a4f/LONGI-630Wp_v2.png,https://prod-platform-api.s3.amazonaws.com/components/6865497d9f791c3bb354c6ee/IIN00368.png,"10,71 kWp","R$ 13.782,77","10.71kWp - R$ 1,29/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68500752d2d60d325a684b96/PAINEL-BYD-BYD-530W-MLK-36---530W.png,https://prod-platform-api.s3.amazonaws.com/components/68654277371780ce1447985d/IIN00366.png,"8,48 kWp","R$ 13.800,04","8.48kWp - R$ 1,63/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/6888f711d571954b7ff6effc/LONGI-585W.png,https://prod-platform-api.s3.amazonaws.com/components/6865497d9f791c3bb354c6ee/IIN00368.png,"11,12 kWp","R$ 13.839,84","11.115kWp - R$ 1,25/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68dbedcc54fa3ed05329e145/IMO00135.png,https://prod-platform-api.s3.amazonaws.com/components/6865497d9f791c3bb354c6f0/IIN00370.png,"11,59 kWp","R$ 13.891,31","11.59kWp - R$ 1,20/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/6888f711d571954b7ff6effc/LONGI-585W.png,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c890/IIN00185.png,"11,70 kWp","R$ 13.965,37","11.7kWp - R$ 1,19/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/6888f711d571954b7ff6effc/LONGI-585W.png,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a1/IIN00217.png,"11,70 kWp","R$ 14.044,31","11.7kWp - R$ 1,20/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68dbedcc54fa3ed05329e145/IMO00135.png,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a1/IIN00217.png,"12,20 kWp","R$ 14.048,97","12.2kWp - R$ 1,15/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/6888f711d571954b7ff6effc/LONGI-585W.png,https://prod-platform-api.s3.amazonaws.com/components/6691a7697f99e1700d66acbb/IIN00242.png,"11,70 kWp","R$ 14.116,72","11.7kWp - R$ 1,21/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/66d778fb02c2dc75cdab12df/IMO00093.png,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c88f/IIN00184.png,"7,47 kWp","R$ 14.382,22","7.475kWp - R$ 1,92/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/6888f711d571954b7ff6effc/LONGI-585W.png,https://prod-platform-api.s3.amazonaws.com/components/6865497d9f791c3bb354c6f0/IIN00370.png,"11,70 kWp","R$ 14.427,70","11.7kWp - R$ 1,23/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/66d778fb02c2dc75cdab12df/IMO00093.png,https://prod-platform-api.s3.amazonaws.com/components/6691a7697f99e1700d66acbd/IIN00251.png,"7,47 kWp","R$ 14.448,11","7.475kWp - R$ 1,93/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68cbfb5b8434a2f72c363a4f/LONGI-630Wp_v2.png,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c890/IIN00185.png,"11,97 kWp","R$ 14.569,67","11.97kWp - R$ 1,22/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/66d778fb02c2dc75cdab12df/IMO00093.png,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a3/SUNGROW-SG5.0RS-220V-2MPPT.png,"7,47 kWp","R$ 14.618,45","7.475kWp - R$ 1,96/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/66d778fb02c2dc75cdab12df/IMO00093.png,https://prod-platform-api.s3.amazonaws.com/components/68654277371780ce1447985c/IIN00365.png,"7,47 kWp","R$ 14.625,76","7.475kWp - R$ 1,96/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/66d778fb02c2dc75cdab12df/IMO00093.png,https://prod-platform-api.s3.amazonaws.com/components/67818a5fc57f3b2021da95a1/IIN00303.png,"7,47 kWp","R$ 14.629,41","7.475kWp - R$ 1,96/ Wp"
